user_uuid,question_code,question_text,question_number,category_id,category_name,option_id,option_select,option_code,option_text,block_number,created_at
22697f5e-2159-4999-b882-60c5e4955d34,8_6,"If you see someone being verbally bullied, what do you do?",,8,Defense,,A,8_6_A,A. I froze and hoped someone else would say something.,2,2025-08-26T18:18:50.566719
22697f5e-2159-4999-b882-60c5e4955d34,8_7,"Let’s say someone starts physically bullying you—like shoving, hitting, or threatening you. What do you think you’d do?",,8,Defense,,OTHER,8_7_OTHER,Other,2,2025-08-25T18:18:50.566722
22697f5e-2159-4999-b882-60c5e4955d34,8_8,"If someone’s byllied you—insulting, mocking, or spreading rumors. How would you respond?",,8,Defense,,A,8_8_A,A. I would act super nice so they won’t talk about me again.,2,2025-08-24T18:18:50.566725
22697f5e-2159-4999-b882-60c5e4955d34,8_9,If someone left a mean comment on your post... what would you do?,,8,Defense,,C,8_9_C,"C. I’d pretend I don’t care, but it gets to me.",2,2025-08-13T18:18:50.566728
22697f5e-2159-4999-b882-60c5e4955d34,9_1,Every house has a rhythm—what was yours? Vibes speak even when people don’t. Summer shows how people fit (or don’t)  What was your family vibe this summer?,,9,Family,,C,9_1_C,C. Explosive. Someone cried. Someone yelled. Might’ve been me.,1,2025-08-21T18:18:50.566731
22697f5e-2159-4999-b882-60c5e4955d34,9_2,Do you talk about your day or interesting topics during dinner?,,9,Family,,B,9_2_B,"B. Sometimes, depends on the mood.",1,2025-08-05T18:18:50.566734
22697f5e-2159-4999-b882-60c5e4955d34,9_3,Have you ever lied to your parents?,,9,Family,,A,9_3_A,Yes,1,2025-08-28T18:18:50.566737
22697f5e-2159-4999-b882-60c5e4955d34,9_4,How often do you lie in general?,,9,Family,,B,9_4_B,Rare,1,2025-08-18T18:18:50.566740
22697f5e-2159-4999-b882-60c5e4955d34,9_5,"If you ever hide the truth from your parents, what are you usually hiding?",,9,Family,,C,9_5_C,C. Romantic relationships,1,2025-07-31T18:18:50.566743
22697f5e-2159-4999-b882-60c5e4955d34,9_6,"When you avoid telling someone the full truth, what’s usually about this person?",,9,Family,,OTHER,9_6_OTHER,Other,1,2025-08-09T18:18:50.566746
22697f5e-2159-4999-b882-60c5e4955d34,9_7,What makes you feel safe enough to tell someone the whole truth?,,9,Family,,OTHER,9_7_OTHER,Other,1,2025-08-16T18:18:50.566749
22697f5e-2159-4999-b882-60c5e4955d34,9_8,"Sibling energy is real—whether it’s war, peace, or just awkward silence. Some bonds are loud. Some are quiet. All of them shape you.  What’s the dynamic you know too well?",,9,Family,,C,9_8_C,"C. If they touch my stuff, I declare war.",1,2025-08-28T18:18:50.566752
22697f5e-2159-4999-b882-60c5e4955d34,9_23,Some things are hard to say out loud—but they still matter. Feeling misunderstood can make even love feel heavy. [playlist:Family]  What do you wish your parent understood about you?,,9,Family,,B,9_23_B,B. I’m more confident than they realize—they just don’t seem to trust me.,1,2025-08-12T18:18:50.566755
22697f5e-2159-4999-b882-60c5e4955d34,9_22,"You don’t always say it out loud—but it still leaks out. Some teens hide. Some shut down. Some start fights.  When something hurts, what do you actually do at home?",,9,Family,,C,9_22_C,C. I get mad at everyone.  It just spills out.,2,2025-08-12T18:18:50.566763
22697f5e-2159-4999-b882-60c5e4955d34,9_9,"Every family has tension—loud or quiet, it shows up. Some people rush in. Some shut down. Some disappear. There’s no perfect way to handle it—but your pattern comes from somewhere—and it matters.  When someone in your family is upset, what do you do?",,9,Family,,C,9_9_C,C. I get frustrated—it’s not my job to fix everything.,3,2025-08-27T18:18:50.566766
22697f5e-2159-4999-b882-60c5e4955d34,9_10,Every house argues—it’s part of being human. But how it starts… and how it ends… tells you a lot. What’s the script you know by heart?  How do arguments usually go in your house?,,9,Family,,OTHER,9_10_OTHER,Other,3,2025-08-20T18:18:50.566769
22697f5e-2159-4999-b882-60c5e4955d34,9_11,Most tension starts small—until it builds into something big. It’s not just what people fight about—it’s what goes unsaid that builds pressure.  What sparks it most where you live?,,9,Family,,B,9_11_B,B. Different opinions—but we work through it.,3,2025-08-22T18:18:50.566772
22697f5e-2159-4999-b882-60c5e4955d34,9_12,Every couple fights—it’s part of being close. But how they argue teaches you something: What respect looks like. Whether people take responsibility. Whether things get repaired—or just buried.  How do your parents argue?,,9,Family,,B,9_12_B,B. Cold silence for days,3,2025-08-04T18:18:50.566775
22697f5e-2159-4999-b882-60c5e4955d34,9_14,Every household has repeat fights—like a playlist stuck on loop.  What do your parents usually argue about?,,9,Family,,A,9_14_A,A. Money,3,2025-08-22T18:18:50.566778
22697f5e-2159-4999-b882-60c5e4955d34,9_15,"Parents don’t always say what’s really going on. But you feel it—through their moods, their tone, their silence.  What do you think is weighing on them lately?",,9,Family,,D,9_15_D,D. They talk a lot about sacrifice—and want me to make it all worth it.,3,2025-08-17T18:18:50.566780
22697f5e-2159-4999-b882-60c5e4955d34,9_16,"Even if it’s not your fight, it affects you. Some teens hide. Some freeze. Some jump in.  What’s your instinct when the room goes tense?",,9,Family,,A,9_16_A,A. Go to my room and try to block it out.,3,2025-08-06T18:18:50.566783
22697f5e-2159-4999-b882-60c5e4955d34,9_17,"The kitchen CEO has the power: they choose the menu, set the vibe, control the spice level, and who complains about it.. Curious how your setup compares to others? You’re about to help build the stats.  Who cooks in your home most of the time?",,9,Family,,D,9_17_D,D. Me,4,2025-08-04T18:18:50.566792
22697f5e-2159-4999-b882-60c5e4955d34,9_18,How’s the mess level in your house vs your room?,,9,Family,,A,9_18_A,"A. Our house is clean, but my room’s a mess",4,2025-07-31T18:18:50.566795
22697f5e-2159-4999-b882-60c5e4955d34,9_20,"Some people get paid for chores. Some get paid for grades. Some get… nothing. Allowance rules say a lot about how families see effort, trust, and money. Curious how your setup compares to others? You’re about to help build the stats.  Is your allowance based on anything?",,9,Family,,OTHER,9_20_OTHER,Other,4,2025-08-11T18:18:50.566798
22697f5e-2159-4999-b882-60c5e4955d34,10_3,What’s stopping you from using AI more?,,10,Future,,A,10_3_A,A. I don’t really know what it’s for,1,2025-08-26T18:18:50.566801
22697f5e-2159-4999-b882-60c5e4955d34,10_4,What is your plan with AI?,,10,Future,,OTHER,10_4_OTHER,Other,1,2025-08-06T18:18:50.566803
22697f5e-2159-4999-b882-60c5e4955d34,10_5,"If you chose to build it or use it, which role sounds most like you?",,10,Future,,A,10_5_A,"A. Builder (make apps, games, tools, or new AI): Build the tech — AI engineer, developer, machine learning",1,2025-08-07T18:18:50.566806
22697f5e-2159-4999-b882-60c5e4955d34,10_6,Should we stop AI?,,10,Future,,C,10_6_C,C.  Not sure.,1,2025-08-03T18:18:50.566809
22697f5e-2159-4999-b882-60c5e4955d34,10_8,"If you could make good money without a degree, would you skip college? No one path fits all. But asking these questions early? That’s what smart people do.",,10,Future,,OTHER,10_8_OTHER,Other,2,2025-08-09T18:18:50.566812
22697f5e-2159-4999-b882-60c5e4955d34,10_9,Should you learn to weld and make $150k underwater?,,10,Future,,B,10_9_B,B.  Maybe—but only if it’s near a city. I still want a social life.,2,2025-08-01T18:18:50.566815
22697f5e-2159-4999-b882-60c5e4955d34,10_10,Plumbing: one of the last jobs robots can’t do (yet). Would you?,,10,Future,,A,10_10_A,A.  Yeah—job security matters.,2,2025-08-12T18:18:50.566818
22697f5e-2159-4999-b882-60c5e4955d34,10_11,Plenty of sunshine. Plenty of weeds. No robots in sight (yet). Jobs like hand-weeding are open. Would you take one?,,10,Future,,A,10_11_A,A  Yes—if they pay well. (Name your wage in the next question.),2,2025-08-27T18:18:50.566822
22697f5e-2159-4999-b882-60c5e4955d34,10_12,How much would you want to be paid per year to pull weeds?,,10,Future,,B,10_12_B,"B  $30,001–$50,000",2,2025-08-08T18:18:50.566825
22697f5e-2159-4999-b882-60c5e4955d34,10_13,"How much do you think workers like this (e.g., weeding by hand) are usually paid per year?",,10,Future,,C,10_13_C,"C.  Over $40,000",2,2025-08-24T18:18:50.566828
22697f5e-2159-4999-b882-60c5e4955d34,10_14,"Even before AI hit the job market, over half of young adults (18–29) were still living with their parents. If jobs stay flaky and rent keeps climbing, what’s your Plan B?",,10,Future,,D,10_14_D,"D. I will work very hard to get an AI job, starting today.",2,2025-08-16T18:18:50.566831
22697f5e-2159-4999-b882-60c5e4955d34,10_15,"When AI does the work, humans still need to eat. Should the government step in—or let it play out? Your ideas now could shape what happens next. This isn’t a quiz—it’s a fork in the road.",,10,Future,,B,10_15_B,B. Do nothing. That’s the trade-off in a capitalism system—freedom with fewer safety nets.,2,2025-08-23T18:18:50.566834
22697f5e-2159-4999-b882-60c5e4955d34,10_16,"Let’s say you got $1,000/month UBI, no strings attached. Would it be survival? Freedom? Strategy? What’s your real plan?",,10,Future,,B,10_16_B,"B. Pool it with others—shared living, bartering, co-ops. Take pressure off my hustle—so I can study, create, or breathe.",2,2025-08-06T18:18:50.566836
22697f5e-2159-4999-b882-60c5e4955d34,10_17,"If AI is so powerful—like, powerful enough to take everyone’s job—why can’t it earn $100K a year for everyone?",,10,Future,,OTHER,10_17_OTHER,Other,2,2025-08-26T18:18:50.566839
22697f5e-2159-4999-b882-60c5e4955d34,10_19,"If AI can do most of the thinking, what do you think humans are here for?",,10,Future,,C,10_19_C,"C. Honestly, I’m not sure.  It makes me feel replaceable.",2,2025-08-16T18:18:50.566843
22697f5e-2159-4999-b882-60c5e4955d34,11_1,Back-to-school isn’t just supplies and schedules. It’s a whole emotional climate change. What’s your first day of school vibe?,,11,School,,B,11_1_B,B. I’m already stressed about the workload.,1,2025-08-19T18:18:50.566846
22697f5e-2159-4999-b882-60c5e4955d34,11_2,What went through your head when you saw your class seating chart?,,11,School,,OTHER,11_2_OTHER,Other,1,2025-08-18T18:18:50.566849
22697f5e-2159-4999-b882-60c5e4955d34,11_3,How different do you feel compared to last school year?,,11,School,,A,11_3_A,"A. Encore, please.",1,2025-08-30T18:18:50.566852
22697f5e-2159-4999-b882-60c5e4955d34,11_4,What was your school vibe last year?,,11,School,,C,11_4_C,"C. I was half doing school, half doing damage control.",1,2025-07-31T18:18:50.566855
22697f5e-2159-4999-b882-60c5e4955d34,11_6,What stresses you the most?,,11,School,,A,11_6_A,Big tests,1,2025-08-26T18:18:50.566858
22697f5e-2159-4999-b882-60c5e4955d34,11_8,"If you had to choose a vibe: cozy, chaotic, chill, or clever?",,11,School,,B,11_8_B,B. Clever—my brain loves puzzles and planning.,2,2025-07-31T18:18:50.566860
22697f5e-2159-4999-b882-60c5e4955d34,11_9,Where do you feel most like yourself in school?,,11,School,,A,11_9_A,"A. In the classroom—when I get to think, solve, or ask questions.",2,2025-08-07T18:18:50.566863
22697f5e-2159-4999-b882-60c5e4955d34,11_10,What’s your usual hallway energy?,,11,School,,A,11_10_A,"A. Smiles, nods, maybe a “heyy”",2,2025-08-12T18:18:50.566866
22697f5e-2159-4999-b882-60c5e4955d34,11_11,"For some, lunch's the best part of the day. For others, it’s like surviving a social obstacle course. How does lunchtime usually feel for you?",,11,School,,A,11_11_A,A. I mostly sit alone or feel out of place.,2,2025-08-11T18:18:50.566869
22697f5e-2159-4999-b882-60c5e4955d34,11_12,When the teacher asks a question and no one answers…,,11,School,,B,11_12_B,B. I wait. Someone else will jump in.,3,2025-08-11T18:18:50.566872
22697f5e-2159-4999-b882-60c5e4955d34,11_13,"If a teacher calls on you and you don’t know the answer, what do you do?",,11,School,,OTHER,11_13_OTHER,Other,3,2025-08-05T18:18:50.566875
22697f5e-2159-4999-b882-60c5e4955d34,11_14,"If you give the wrong answer in class, what do you do next?",,11,School,,D,11_14_D,D. Nod along like that’s what I meant the whole time.,3,2025-08-19T18:18:50.566878
22697f5e-2159-4999-b882-60c5e4955d34,11_15,You said something in class or in a group… and everyone just ignored it. What’s your first thought?,,11,School,,D,11_15_D,D. Maybe they didn’t get it—but I’m still glad I said it.,3,2025-08-21T18:18:50.566881
22697f5e-2159-4999-b882-60c5e4955d34,11_16,How do you feel turning in something early?,,11,School,,C,11_16_C,C. Embarrassed.  I don’t want to seem try-hard.,3,2025-08-27T18:18:50.566884
22697f5e-2159-4999-b882-60c5e4955d34,11_17,When a group project falls apart but you did your part…,,11,School,,C,11_17_C,C. I call a meeting and try to get everyone back on track.,3,2025-08-08T18:18:50.566886
22697f5e-2159-4999-b882-60c5e4955d34,11_19,What do you wish your teacher understood about you?,,11,School,,D,11_19_D,D. I’m one of the “good” students—but I’m scared of messing up.,4,2025-08-03T18:18:50.566890
22697f5e-2159-4999-b882-60c5e4955d34,12_1,Which video games do you play the most?,,12,Fun_Stuff,,OTHER,12_1_OTHER,"Your 3 favotire games, separated by "","" please:",1,2025-08-12T18:18:50.566892
22697f5e-2159-4999-b882-60c5e4955d34,12_2,Who do you play games with the most?,,12,Fun_Stuff,,A,12_2_A,A. Solo only,1,2025-08-19T18:18:50.566895
22697f5e-2159-4999-b882-60c5e4955d34,12_4,When do you usually play video games?,,12,Fun_Stuff,,A,12_4_A,A. After school or work,1,2025-08-11T18:18:50.566899
22697f5e-2159-4999-b882-60c5e4955d34,12_5,"If this were your last meal, what would you choose for your main course?",,12,Fun_Stuff,,E,12_5_E,E. Steak,2,2025-08-20T18:18:50.566902
22697f5e-2159-4999-b882-60c5e4955d34,12_6,"If this were your last meal, what would you choose for your drink?",,12,Fun_Stuff,,E,12_6_E,E. Water,2,2025-08-23T18:18:50.566904
22697f5e-2159-4999-b882-60c5e4955d34,13_1,What do you do when you feel a fart coming during class?,,13,Chaos,,E,13_1_E,E. Announce a gas leak and demand evacuation. Drama solves everything.,1,2025-08-29T18:18:50.566906
22697f5e-2159-4999-b882-60c5e4955d34,13_2,What’s the worst time for your stomach to make a weird noise?,,13,Chaos,,C,13_2_C,C. Right after someone says something deep,1,2025-08-17T18:18:50.566914
22697f5e-2159-4999-b882-60c5e4955d34,13_3,What’s the worst time to sneeze?,,13,Chaos,,A,13_3_A,A. Right before a first kiss,1,2025-08-12T18:18:50.566916
22697f5e-2159-4999-b882-60c5e4955d34,13_4,Which day is the worst to wake up with a giant pimple?,,13,Chaos,,E,13_4_E,E. Job interview or first date—tie,1,2025-08-10T18:18:50.566919
22697f5e-2159-4999-b882-60c5e4955d34,13_5,What do you do when you wave back—and realize it wasn’t for you?,,13,Chaos,,B,13_5_B,B. Pretend you were fixing your hair,2,2025-08-12T18:18:50.566921
22697f5e-2159-4999-b882-60c5e4955d34,13_6,What’s the dumbest reason your friend group has ever argued?,,13,Chaos,,A,13_6_A,A. Someone said pineapple belongs on pizza,2,2025-08-28T18:18:50.566924
22697f5e-2159-4999-b882-60c5e4955d34,13_7,"If your group had a TV show, what’s the first episode called?",,13,Chaos,,OTHER,13_7_OTHER,Other,2,2025-08-20T18:18:50.566926
22697f5e-2159-4999-b882-60c5e4955d34,13_8,What’s the snack rule at your sleepovers?,,13,Chaos,,OTHER,13_8_OTHER,Other,2,2025-08-12T18:18:50.566929
31f660a1-a838-4363-a77c-227d7dd98d50,1_1,"“Status: undefined, but not unloved.” Not all love lives are loud. Some are still forming, healing, daydreaming, or blooming when no one’s watching. What’s yours trying to say right now?  If your love life had a status update, what would it say?",,1,Love,,OTHER,1_1_OTHER,Write your own,1,2025-08-05T18:18:50.566973
31f660a1-a838-4363-a77c-227d7dd98d50,1_2,What kind of love do you believe in?,,1,Love,,C,1_2_C,C. Laughs even when it’s hard.,2,2025-08-04T18:18:50.566976
31f660a1-a838-4363-a77c-227d7dd98d50,1_22,"Some love stories end with closure. Others end with… screenshots. Either way, if you can laugh now, it means you’ve made it somewhere new.  What’s a moment from a past relationship you laugh about now?",,1,Love,,B,1_22_B,B. All the cringey texts. I kept a few—for science.,4,2025-08-22T18:18:50.566979
31f660a1-a838-4363-a77c-227d7dd98d50,1_24,"Your love life isn’t broken. It’s just in beta. Honest status updates are the start of real growth—and great stories. 💘 If your love life had a status update, what would it say?",,1,Love,,A,1_24_A,A. Ghosted but glowing.,5,2025-08-04T18:18:50.566981
31f660a1-a838-4363-a77c-227d7dd98d50,2_1,"What was your friend vibe this summer? Friendship status: IRL, URL, or MIA?",,2,Friends,,C,2_1_C,C. I showed up. Still felt swappable.,1,2025-08-11T18:18:50.566983
31f660a1-a838-4363-a77c-227d7dd98d50,2_8,What do you do when a friend hurts your feelings?,,2,Friends,,B,2_8_B,"B. I tell them. If it’s real friendship, we can talk about it.",1,2025-08-09T18:18:50.566986
